job_id,title,formatted_work_type,remote_allowed,normalized_salary,formatted_experience_level,location,listed_time,skills_combined,num_skills,listed_month,cluster_k8,cluster_k10,cluster_k12,cluster,cluster_label
3905305968,Splice Materials Tech,Full-time,,,Entry level,"Moselle, MS",2024-04-18 21:53:28,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905305969,Forktruck Opportunities/Warehouse/2nd Shift,Full-time,,,Entry level,"Mattoon, IL",2024-04-18 21:53:28,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905305975,Activity Director / Resident Engagement Director,Full-time,,101000.0,Director,"New York, NY",2024-04-18 21:55:28,Administrative,1,2024-04,7,6,5,6,Administrative & Legal
3905305978,"Registered Nurse, Atlantic Visiting Nurse, Full-Time",Full-time,,,Mid-Senior level,"New Jersey, United States",2024-04-18 21:57:13,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3905305983,Ab Initio ETL Senior Developer,Full-time,1.0,91000.0,Mid-Senior level,"Aliso Viejo, CA",2024-04-18 22:00:27,"Business Development, Sales",2,2024-04,4,3,6,3,Sales & Business Development
3905306005,Delivery Driver,Full-time,,55744.0,,"St Louis, MO",2024-04-18 21:33:31,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905306006,Warehouse Person (Loader) - Night Shift,Full-time,,63960.0,,"Benicia, CA",2024-04-18 21:33:31,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905306007,Merchandiser - Part Time,Part-time,,,,"Auburn, WA",2024-04-18 21:33:31,"Marketing, Sales",2,2024-04,6,5,3,5,Finance & Sales
3905306009,PLC Controls Technician,Full-time,,,,"Chicago, IL",2024-04-18 21:33:31,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3905306013,Local Delivery Driver - CDL A,Full-time,,,,"Auburn, WA",2024-04-18 21:33:31,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905306016,Field Service Technician (Level 2),Full-time,,55224.0,,"Lakeland, FL",2024-04-18 21:33:31,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3905306020,Full-Time Teller,Full-time,,,Entry level,"West Seneca, NY",2024-04-18 21:31:24,"Finance, Sales",2,2024-04,5,5,10,5,Finance & Sales
3905306023,Physical Therapist,Full-time,,,Entry level,"Kalamazoo, MI",2024-04-18 21:32:01,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3905306027,Stormwater Construction Field Manager,Full-time,1.0,,Mid-Senior level,United States,2024-04-18 21:21:00,"Management, Science, Project Management",3,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3905306030,Logistics Specialist I,Full-time,,47840.0,Entry level,"Long Beach, CA",2024-04-18 21:34:15,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905306037,Manager - Selling Floor - SLO Promenade Rack,Full-time,,62504.0,Entry level,"San Luis Obispo, CA",2024-04-18 21:34:21,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3905306038,Retail Cashier & Sales Floor Support - Metro Center Rack,Full-time,,,Entry level,"Washington, DC",2024-04-18 21:34:21,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905306052,"Multicraft Maintenance Technician - 1st Shift - Wadsworth, OH",Full-time,,,,"Wadsworth, OH",2024-04-18 21:33:39,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905306062,Full Stack Software Development Engineer 2,Full-time,,167500.0,Entry level,"New York, NY",2024-04-18 21:34:16,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3905306065,Regional Sales Manager,Full-time,1.0,,Mid-Senior level,United States,2024-04-18 21:37:38,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3905306073,"Program Manager, Public Trust",Full-time,,132500.0,Entry level,"Frederick, MD",2024-04-18 21:34:22,"Project Management, Information Technology",2,2024-04,0,9,11,9,Information Technology & Digital
3905306074,Administrative Aquisition Support Specialist - Top Secret Clearance w/SCI Eligibility,Full-time,,,Entry level,"Washington, DC",2024-04-18 21:34:22,Administrative,1,2024-04,7,6,5,6,Administrative & Legal
3905306088,Advanced Security Group Intern ,Part-time,1.0,,Internship,United States,2024-04-18 21:23:35,Engineering,1,2024-04,6,2,1,2,Engineering & IT
3905306110,Senior Tax Manager,Full-time,,,Mid-Senior level,"Orangeburg, NY",2024-04-18 21:42:26,"Accounting/Auditing, Finance",2,2024-04,5,7,10,7,Accounting & Finance
3905306118,Laboratory Sciences Professional - Metabolomics (Open Rank: Entry – Intermediate),Full-time,,,Entry level,"Aurora, CO",2024-04-18 21:29:28,"Research, Analyst, Information Technology",3,2024-04,0,9,11,9,Information Technology & Digital
3905306145,Senior Account Manager,Full-time,,,Associate,"Rolling Meadows, IL",2024-04-18 21:25:16,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905306166,Roving Personal Banker Capital PA District,Full-time,,,Associate,"Lebanon, PA",2024-04-18 21:36:30,"Finance, Sales",2,2024-04,5,5,10,5,Finance & Sales
3905306169,Personal Banker - Roving Southeast Alaska District,Full-time,,,Associate,"Ketchikan, AK",2024-04-18 21:36:30,"Finance, Sales",2,2024-04,5,5,10,5,Finance & Sales
3905306174,Community Mortgage Bank Sales Consultant,Full-time,,,Associate,"Doral, FL",2024-04-18 21:36:30,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3905306177,Community Mortgage Bank Sales Consultant (SAFE),Full-time,,52800.8,Associate,"Moreno Valley, CA",2024-04-18 21:36:30,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3905306178,Transformation Product Analyst,Full-time,,,Associate,"Charlotte, NC",2024-04-18 21:36:30,"Research, Analyst, Information Technology",3,2024-04,0,9,11,9,Information Technology & Digital
3905306184,Payments Transformation Senior Lead,Full-time,,,Mid-Senior level,"Charlotte, NC",2024-04-18 21:36:30,"Accounting/Auditing, Finance",2,2024-04,5,7,10,7,Accounting & Finance
3905306186,Lead Automation Software Engineer,Full-time,,,Mid-Senior level,"Charlotte, NC",2024-04-18 21:36:30,"Information Technology, Engineering",2,2024-04,0,2,1,2,Engineering & IT
3905306190,Data Center Senior Design Manager,Full-time,,,Mid-Senior level,"Dallas, TX",2024-04-18 21:42:30,"Design, Art/Creative, Information Technology",3,2024-04,0,9,11,9,Information Technology & Digital
3905306192,"Social Worker, MSW Hospice Full Time Day",Full-time,,,,"Paramus, NJ",2024-04-18 21:43:36,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905306214,Veterinary Assistant I,Full-time,,38480.0,Entry level,"Milwaukie, OR",2024-04-18 21:42:38,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3905306226,Commercial CSR,Full-time,,35360.0,,"Metairie, LA",2024-04-18 21:31:00,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3905306229,Preconstruction Cost Manager,Full-time,,,Mid-Senior level,"Wenatchee, WA",2024-04-18 21:42:30,Consulting,1,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3905306236,Engineering Co-Op / Intern,Full-time,,,Internship,"Sidney, OH",2024-04-18 21:39:28,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3905306238,PMO Marketing Activation Senior Manager,Full-time,,168500.0,Mid-Senior level,"New York, NY",2024-04-18 21:26:20,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905306245,Retail Sales Associate,Full-time,,,Entry level,"Folsom, CA",2024-04-18 21:26:23,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905306246,Retail Sales Associate,Full-time,,,Entry level,"American Fork, UT",2024-04-18 21:26:23,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905306251,Transactional Conflicts Associate,Full-time,,,Associate,"New York, NY",2024-04-18 21:36:30,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905306262,Certified Veterinary Technician,Full-time,,,Entry level,"Excelsior, MN",2024-04-18 21:42:38,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3905306279,LAN Administrator,Contract,,56160.0,Mid-Senior level,"Richmond, VA",2024-04-18 21:28:27,"Engineering, Information Technology, Administrative",3,2024-04,0,2,1,2,Engineering & IT
3905306307,DEISR Coordinator,Full-time,,,Mid-Senior level,"Bellevue, WA",2024-04-18 21:38:53,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905306316,"Senior Product Manager, New Initiative",Full-time,,171000.0,Mid-Senior level,"Seattle, WA",2024-04-18 21:38:53,"Product Management, Marketing",2,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3905306319,Registered Nurse RN- Chesterfield Meadows- Days,Full-time,,,Mid-Senior level,"Chester, VA",2024-04-18 21:39:33,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3905306323,Patient Care Tech - Gumenick Suites - Nights,Part-time,,,Entry level,"Richmond, VA",2024-04-18 21:39:34,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3905306362,Desktop Support Engineer,Contract,,125000.0,Associate,New York City Metropolitan Area,2024-04-18 21:34:20,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3905306373,Part-Time Night Auditor,Part-time,,,Associate,"Knoxville, TN",2024-04-18 21:39:46,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905306390,Cargowise Financial Advisor,Full-time,1.0,109932.235,,United States,2024-04-18 21:40:21,"Finance, Sales",2,2024-04,5,5,10,5,Finance & Sales
3905306408,Digital Marketing Activation Senior Manager,Full-time,,,Mid-Senior level,"New York, NY",2024-04-18 21:28:44,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905306415,Loan Transformation Data Analyst ,Contract,,156000.0,Mid-Senior level,"Tampa, FL",2024-04-18 21:29:09,Analyst,1,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3905306421,Instructional Clerk - Grades K-5,Full-time,,,Entry level,"Gwinnett County, GA",2024-04-18 21:45:18,"Education, Training",2,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3905306424,"Sr. IT Internal Auditor - Boston, MA - 24320",Full-time,,,Mid-Senior level,"Boston, MA",2024-04-18 21:40:48,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3905306493,Eligibility Enrollment Specialist,Full-time,,,Entry level,"Peoria, AZ",2024-04-18 21:42:19,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905306546,"Speech Language Pathologist School  job in Lockport, IL - Make $786 - $1,181/week (ESY)",Full-time,,,Entry level,"Lockport, IL",2024-04-18 21:46:19,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3905306559,Blueline Mold Tech - Third Shift,Full-time,,,,"Lynchburg, VA",2024-04-18 21:48:51,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3905306576,CNC Machine Operator 3 -2nd Shift (Machine Shop),Full-time,,49296.0,Associate,"Norwich, NY",2024-04-18 21:47:01,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905306577,Production Supervisor,Full-time,,,Entry level,"Lynn, MA",2024-04-18 21:47:01,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905306581,Relationship Banker I - Marana,Full-time,,,Mid-Senior level,"Marana, AZ",2024-04-18 21:43:44,"Finance, Sales",2,2024-04,5,5,10,5,Finance & Sales
3905306597,Route Service Sales Representative (4-Day Workweek) - $23+/Hour,Full-time,,,,"Saint Rose, LA",2024-04-18 21:43:19,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905306602,Route Service Sales Representative (4-Day Workweek) - $24/Hour,Full-time,,,,"Lima, OH",2024-04-18 21:43:19,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905306627,Senior Finance Analyst Manufacturing,Full-time,,,,"Minneapolis, MN",2024-04-18 21:44:29,"Finance, Analyst, Accounting/Auditing",3,2024-04,5,7,10,7,Accounting & Finance
3905306637,Component Test Operations Maintenance Supervisor,Full-time,,,Mid-Senior level,"Evendale, OH",2024-04-18 21:47:01,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905306638,GE9X Fan/MSE Lifecycle Engineering Subsection Leader,Full-time,,,,"West Chester, OH",2024-04-18 21:47:01,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905306664,Legal Recruiting Assistant,Full-time,,57200.0,Associate,"New York, NY",2024-04-18 21:33:28,Administrative,1,2024-04,7,6,5,6,Administrative & Legal
3905306669,Bilingual English/Spanish Cashier,Full-time,,,Entry level,"Houston, TX",2024-04-18 21:46:10,"Education, Training",2,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3905306675,Sales Professional,Full-time,,,Entry level,"San Francisco, CA",2024-04-18 21:44:36,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3905306677,"Associate Optometrist-Davenport, Iowa",Part-time,,,Entry level,"Davenport, IA",2024-04-18 21:51:52,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3905306678,Sunglass Hut - Store Manager 2 - The Streets at Southpoint - Durham NC,Full-time,,,Mid-Senior level,"Durham, NC",2024-04-18 21:51:52,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3905306684,"Radiology Technologist/X-Ray Technologist - Sign on Relo (Case by Case) - Charleston, SC",Full-time,,,Mid-Senior level,"Charleston, SC",2024-04-18 21:46:45,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3905306687,"Senior Manager, Vivarium and Research Operations",Full-time,,,Mid-Senior level,"South San Francisco, CA",2024-04-18 21:45:22,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905306704,Disbursement Analyst,Full-time,,,,"Menlo Park, CA",2024-04-18 21:49:34,"Business Development, Sales",2,2024-04,4,3,6,3,Sales & Business Development
3905306707,Policy Research Specialist (PharmD),Full-time,,127500.0,Mid-Senior level,"Philadelphia, PA",2024-04-18 21:46:38,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905306710,"Strategy and Analytics, Telemedicine",Full-time,,147500.0,Entry level,"San Francisco, CA",2024-04-18 21:46:26,"Research, Analyst, Information Technology",3,2024-04,0,9,11,9,Information Technology & Digital
3905306711,Allied - IR Tech - Travel,Contract,,,Entry level,"St Louis, MO",2024-04-18 21:46:45,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3905306712,RN - Medical/Surgical - Travel,Contract,,,Mid-Senior level,"Memphis, TN",2024-04-18 21:46:45,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3905306762,Political Competition Analyst,Full-time,,65000.0,,"Washington, DC",2024-04-18 21:56:37,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905306774,Probate/Estate Planning Paralegal - 1905785,Full-time,,,Associate,"Boston, MA",2024-04-18 21:46:23,Legal,1,2024-04,6,6,7,6,Administrative & Legal
3905306775,Beverage Manager - 1927672,Full-time,,77500.0,Associate,"San Francisco, CA",2024-04-18 21:46:23,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905306776,Scientific Advisor/Patent Agent - 1933693,Full-time,,,Associate,"Boston, MA",2024-04-18 21:46:23,"Research, Analyst, Information Technology",3,2024-04,0,9,11,9,Information Technology & Digital
3905306778,Project Manager - 1930294,Full-time,,,Associate,"New Prague, MN",2024-04-18 21:46:23,"Project Management, Information Technology",2,2024-04,0,9,11,9,Information Technology & Digital
3905306797,Recruiter,Full-time,,55000.0,Mid-Senior level,"Sacramento, CA",2024-04-18 21:36:42,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3905306811,ANM FT DAYS ED MORRISTOWN,Full-time,,,,"Morristown, NJ",2024-04-18 21:57:13,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905306812,"Medical Laboratory Scientist I, OMC Core Lab Per Diem",Full-time,,,Mid-Senior level,"Summit, NJ",2024-04-18 21:57:13,"Research, Analyst, Information Technology",3,2024-04,0,9,11,9,Information Technology & Digital
3905306814,Staff Supply Chain Subcontract Specialist,Contract,,147200.0,Mid-Senior level,"Melbourne, FL",2024-04-18 21:49:15,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3905306815,Pharmacist II- FT Evenings,Full-time,,,Entry level,"Summit, NJ",2024-04-18 21:57:13,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3905306821,ANM SWING SWIFT ED MORRISTOWN,Full-time,,,,"Morristown, NJ",2024-04-18 21:57:13,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905306830,Expert Technical Program Manager- REMOTE,Full-time,1.0,,,"Raleigh, NC",2024-04-18 21:48:48,"Project Management, Information Technology",2,2024-04,0,9,11,9,Information Technology & Digital
3905306831,Real Estate Tax Manager,Full-time,,162500.0,Mid-Senior level,New York City Metropolitan Area,2024-04-18 21:38:07,"Accounting/Auditing, Finance, Strategy/Planning",3,2024-04,5,7,10,7,Accounting & Finance
3905306833,Administrative Assistant (EA),Full-time,,,Mid-Senior level,"Philadelphia, PA",2024-04-18 21:53:51,Administrative,1,2024-04,7,6,5,6,Administrative & Legal
3905306839,"Underwriter, Brokerage Management Liability - E&S/Specialty (NYC office)",Full-time,1.0,,Mid-Senior level,"New York, NY",2024-04-18 21:52:04,"Finance, Sales",2,2024-04,5,5,10,5,Finance & Sales
3905306842,Engineer - Plant Watson,Full-time,,,Entry level,"Gulfport, MS",2024-04-18 21:49:11,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3905306853,Case Processor,Full-time,,60153.600000000006,Entry level,"Phoenix, AZ",2024-04-18 21:52:49,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905306858,4.	Work From Home Accountant - Bookkeeping,Full-time,,,Mid-Senior level,"Atlanta, GA",2024-04-18 21:56:28,"Accounting/Auditing, Finance",2,2024-04,5,7,10,7,Accounting & Finance
3905306865,QuickBooks Live Expert,Full-time,,,Mid-Senior level,"New York, NY",2024-04-18 21:56:28,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905306869,ERP Sales Engineer,Full-time,,,Entry level,"Atlanta, GA",2024-04-18 21:52:49,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3905306870,Planner/Scheduler,Full-time,,,,"Horsham, PA",2024-04-18 21:46:44,"Strategy/Planning, Administrative, Manufacturing",3,2024-04,7,6,9,6,Administrative & Legal
3905306872,"General Manager, A|X Outlet Leesburg",Full-time,,,Mid-Senior level,"Leesburg, VA",2024-04-18 21:40:12,Sales,1,2024-04,4,5,3,5,Finance & Sales
3905306873,Construction Segment Manager,Full-time,,,Mid-Senior level,"Moline, IL",2024-04-18 21:40:27,"Engineering, Project Management",2,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3905306876,"Client Relationship Consultant 3 (Banker) - 102nd & Washington, OR",Full-time,,52915.2,Associate,"Portland, OR",2024-04-18 21:52:49,"Consulting, Information Technology, Sales",3,2024-04,0,9,11,9,Information Technology & Digital
3905306888,"Account Manager, Client Services (E)",Full-time,,80000.0,Associate,"Orlando, FL",2024-04-18 21:53:05,Sales,1,2024-04,4,5,3,5,Finance & Sales
3905306889,Wealth Strategy Associate,Full-time,,,,"Minneapolis, MN",2024-04-18 21:53:37,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3905306899,"Clinical Trial Specialist, Translational Medicine",Full-time,,107000.0,Entry level,"Rahway, NJ",2024-04-18 21:54:00,"Research, Science, Consulting",3,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3905306901,Associate Project Manager,Full-time,,,Mid-Senior level,"New York, NY",2024-04-18 21:52:49,"Project Management, Information Technology",2,2024-04,0,9,11,9,Information Technology & Digital
3905306903,Food Services Representative I - Part Time,Part-time,,,Entry level,"Morristown, NJ",2024-04-18 21:57:13,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905306904,Retail Customer Service Specialist (full-time),Full-time,,,Entry level,Oklahoma City Metropolitan Area,2024-04-18 21:53:41,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3905306905,Quality Engineering Lead – Vehicle Integration,Full-time,,,Mid-Senior level,"Troy, MI",2024-04-18 21:57:36,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3905306911,Business Office Director,Full-time,,,Director,"Andover, MA",2024-04-18 21:55:28,"Consulting, Information Technology, Sales",3,2024-04,0,9,11,9,Information Technology & Digital
3905306912,HRIS Analyst- Workday,Full-time,,,Mid-Senior level,"Georgia, United States",2024-04-18 21:53:45,Human Resources,1,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3905306913,Production Packaging Associate - 3rd Shift,Full-time,,42120.0,Entry level,"Fresno, CA",2024-04-18 21:53:45,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3905306914,2023 Internship - Software Development,Full-time,,,Internship,"Laurel, MD",2024-04-18 21:54:57,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3905306919,General Manager,Full-time,,49920.0,Executive,"Walla Walla, WA",2024-04-18 21:55:28,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905306920,General Manager,Full-time,,49920.0,Executive,"Broomfield, CO",2024-04-18 21:55:28,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905306924,Front Office Representative,Full-time,,,Entry level,"Mesa, AZ",2024-04-18 21:55:24,Administrative,1,2024-04,7,6,5,6,Administrative & Legal
3905306927,Office Manager,Full-time,,,Mid-Senior level,"Round Rock, TX",2024-04-18 21:55:28,Administrative,1,2024-04,7,6,5,6,Administrative & Legal
3905306932,"Medical Assistant, CMC - Briscoe Unit",Full-time,,,Entry level,"Dilley, TX",2024-04-18 21:56:47,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3905306934,Structural Engineer,Full-time,,,Associate,"Sacramento County, CA",2024-04-18 21:46:54,Engineering,1,2024-04,6,2,1,2,Engineering & IT
3905306939,Implementation Lead I,Full-time,,,Mid-Senior level,"Douglas County, NE",2024-04-18 21:56:49,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3905306974,Cycling Specialist - Specialized Miami,Part-time,1.0,,Mid-Senior level,"Miami, Florida, United States",2024-04-18 21:59:35,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905307018,Production Specialist,Full-time,,,,"Cleveland, OH",2024-04-18 21:37:23,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905307020,Retail Sales Associate,Full-time,,,Entry level,"Spartanburg, SC",2024-04-18 21:25:10,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905307045,"Vice President - Lead CIB Portfolio Manager, TMT",Full-time,,204000.0,Executive,"New York, NY",2024-04-18 21:36:30,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905307048,PMO Enterprise Change Senior Manager,Full-time,,,Mid-Senior level,"Charlotte, NC",2024-04-18 21:36:30,"Project Management, Information Technology",2,2024-04,0,9,11,9,Information Technology & Digital
3905307050,Lead Business Execution Consultant,Full-time,,,Mid-Senior level,"Charlotte, NC",2024-04-18 21:36:30,"Consulting, Information Technology, Sales",3,2024-04,0,9,11,9,Information Technology & Digital
3905307051,Teller 30 hrs Fashion Square,Full-time,,,Associate,"Charlottesville, VA",2024-04-18 21:36:30,"Finance, Sales",2,2024-04,5,5,10,5,Finance & Sales
3905307058,"Teller at Waterside, 20 hours",Part-time,,,Associate,"Richmond, TX",2024-04-18 21:36:30,"Finance, Sales",2,2024-04,5,5,10,5,Finance & Sales
3905307079,Veterinary Technician lI,Full-time,,,Entry level,"Katy, TX",2024-04-18 21:42:38,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3905307084,Senior Tax Manager,Full-time,,,Mid-Senior level,"Anaheim, CA",2024-04-18 21:42:26,"Accounting/Auditing, Finance",2,2024-04,5,7,10,7,Accounting & Finance
3905307085,Retail Sales Associate,Full-time,,,Entry level,"Toms River, NJ",2024-04-18 21:26:00,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905307119,Sports and Entertainment Partnerships Senior Manager,Full-time,,,Mid-Senior level,"New York, NY",2024-04-18 21:26:24,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905307122,Construction Manager,Full-time,,127000.0,Mid-Senior level,"Ashburn, VA",2024-04-18 21:42:31,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905307125,Sr. Lead Information Security Analyst,Full-time,,185200.0,Mid-Senior level,"Minneapolis, MN",2024-04-18 21:36:30,"Information Technology, Engineering",2,2024-04,0,2,1,2,Engineering & IT
3905307154,Teller Part Time Acworth Mars Hill,Part-time,,,Associate,"Acworth, GA",2024-04-18 21:36:30,"Finance, Sales",2,2024-04,5,5,10,5,Finance & Sales
3905307157,"Futures Associate, COO",Full-time,,,,"Chicago, IL",2024-04-18 21:37:52,"Finance, Accounting/Auditing",2,2024-04,5,7,10,7,Accounting & Finance
3905307164,Revenue Assurance Analyst,Full-time,1.0,,Mid-Senior level,"Atlanta, GA",2024-04-18 21:37:34,"Business Development, Sales",2,2024-04,4,3,6,3,Sales & Business Development
3905307179,Cloud Architect,Full-time,1.0,170000.0,Mid-Senior level,"Alexandria, VA",2024-04-18 21:39:21,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3905307192,Information Systems Security Manager,Full-time,,,Mid-Senior level,"Arlington, VA",2024-04-18 21:39:47,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3905307196,Independent Sales Representative,Part-time,1.0,67500.0,,"New York, United States",2024-04-18 21:34:50,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3905307201,Registered Nurse RN- Triage Multispecialty Family Medicine- Days,Full-time,,,Mid-Senior level,"Richmond, VA",2024-04-18 21:39:33,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3905307202,Registered Respiratory Therapist - CHOR Brook Rd. Pavilion - 12 Week Contract (TTWP) - Weekend Nights,Full-time,,,Entry level,"Richmond, VA",2024-04-18 21:39:34,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3905307203,Registered Nurse (RN) - Hemodialysis - PRN,Part-time,,,Mid-Senior level,"Richmond, VA",2024-04-18 21:39:34,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3905307214,Business Development Manager (Average $75K - $200K),Full-time,1.0,137500.0,,United States,2024-04-18 21:27:44,"Sales, Business Development, General Business",3,2024-04,4,3,6,3,Sales & Business Development
3905307217,Forklift Operator,Full-time,,,Entry level,"Inwood, WV",2024-04-18 21:39:42,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905307246,Guest Service Agent *DoubleTree Novi* Hilton Property,Full-time,,,Associate,"Novi, MI",2024-04-18 21:39:46,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905307248,Guest Service Representative - Moxy Atlanta Midtown,Full-time,,,Associate,"Atlanta, GA",2024-04-18 21:39:46,Other,1,2024-04,3,4,4,4,Other / Unclassified
3905307249,Hotel Tampa Riverwalk - Full-Time Room Attendant - $15.00/hour,Full-time,,,Associate,"Tampa, FL",2024-04-18 21:39:46,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905307251,Housekeeping Houseperson- Part Time- Weekends Required,Part-time,,,Associate,"Perrysburg, OH",2024-04-18 21:39:46,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3905307254,Jr. Ecommerce Merchandiser,Full-time,1.0,59500.0,Entry level,United States,2024-04-18 21:32:19,"Marketing, Sales",2,2024-04,6,5,3,5,Finance & Sales
3905307257,Cardiorenal Sales Specialist (Mesa North),Full-time,,,Entry level,"Mesa, AZ",2024-04-18 21:40:02,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
